author_id,name,institution_id,institution_name,year_start,year_end,orcid,closest_hospital,hospital_lat,hospital_lon,distance_km,date_of_birth,date_of_death,ORCID,loc_id,affiliation,q_id,total_works,total_citations,inst_type,appoint_len,appt_dropped_by_inst_type,appoint_len_w,winsorized_appointment,perfect_overlap,partial_overlap_kept,partial_overlap_author,perfect_overlap_author,lifespan,earliest_start,latest_end,age_first_pub,latest_end_adj,time_from_last_pub,bad_age_first_pub,bad_lifespan
https://openalex.org/A5034497259,Valerie Le Rouzic,https://openalex.org/I1334819555,Memorial Sloan Kettering Cancer Center,2011,2025,,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,,,,,30,1314,healthcare,14,0,14,False,0,0,0,0,,2011,2025,,2025.0,,0,0
https://openalex.org/A5089501173,Dan Baechle,https://openalex.org/I58956616,Case Western Reserve University,2003,2009,,LUTHERAN HOSPITAL,41.4876333760001,-81.707262893,1.6479325770104616,,,,,,,6,84,education,6,0,6,False,0,0,0,0,,2003,2009,,2009.0,,0,0
https://openalex.org/A5012533253,Jayendra Sharma,https://openalex.org/I1340179700,NewYork–Presbyterian Hospital,1997,2010,0000-0001-6500-8546,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,0000-0001-6500-8546,,,Q95965701,76,31146,healthcare,13,0,13,False,0,0,1,0,,1997,2010,,2010.0,,0,0
https://openalex.org/A5041378159,Jules M. Goldspiel,https://openalex.org/I205783295,Cornell University,1988,2000,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,24,380,education,12,0,12,False,0,0,0,0,,1988,2000,,2000.0,,0,0
https://openalex.org/A5108194692,Ercan Akgün,https://openalex.org/I159176309,Universität Hamburg,1989,2017,,,,,,,,,,,,11,666,education,28,1,28,False,0,0,0,0,,1989,2017,,2017.0,,0,0
https://openalex.org/A5011689017,Glenn J. Gormley,https://openalex.org/I1285764155,"Merck & Co., Inc., Rahway, NJ, USA (United States)",1990,1999,,KINDRED HOSPITAL NEW JERSEY - RAHWAY,40.6128375580001,-74.290563839,1.2078322394441514,,,,,,,57,5536,company,9,0,9,False,0,0,0,0,,1990,1999,,1999.0,,0,0
https://openalex.org/A5007608014,Jaume Lordan,https://openalex.org/I205783295,Cornell University,2017,2023,0000-0002-1599-0348,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,Q130804015,65,1005,education,6,1,6,False,0,0,0,0,,2017,2023,,2023.0,,0,0
https://openalex.org/A5040560654,Manuela O. Ramalho,https://openalex.org/I879563668,Universidade Estadual Paulista (Unesp),2008,2021,0000-0002-8144-6172,,,,,,,0000-0002-8144-6172,,Cornell University,Q89376114,48,551,education,13,0,13,False,0,0,0,0,,2008,2021,,2021.0,,0,0
https://openalex.org/A5082121413,Francesco De Bernardis,https://openalex.org/I204250578,"University of California, Irvine",2008,2015,,KAISER FND HOSP - IRVINE,33.6582356330001,-117.774927793,4.630539805676765,,,,,,,59,2959,education,7,0,7,False,0,1,0,0,,1992,2015,,2015.0,,0,0
https://openalex.org/A5082121413,Francesco De Bernardis,https://openalex.org/I861853513,Sapienza University of Rome,1992,2011,,,,,,,,,,,,59,2959,education,19,0,19,False,0,1,0,0,,1992,2015,,2015.0,,0,0
https://openalex.org/A5049029574,Michelle Naidoo,https://openalex.org/I174216632,City University of New York,2014,2021,0000-0001-7880-8868,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4211660176629024,,,0000-0001-7880-8868,,,Q99552060,41,187,education,7,0,7,False,0,1,0,1,,2014,2021,,2021.0,,0,0
https://openalex.org/A5069165408,L.A. Stark,https://openalex.org/I200576644,HRL Laboratories (United States),1961,1975,,LOS ROBLES HOSPITAL & MEDICAL CENTER - EAST CAMPUS,34.1549388720001,-118.815736391,14.727041000707375,,,,,,,21,310,company,14,0,14,False,0,0,0,0,,1961,1975,,1975.0,,0,0
https://openalex.org/A5112772349,K. K. Wu,https://openalex.org/I4210088416,Hawaii Agriculture Research Center,1977,2003,,QUEEN'S MEDICAL CENTER WEST,21.372341052,-158.026815338,2.3983812803631137,1938.0,,0000-0001-8739-6965,n85342190,ETH Zurich,Q110957,16,778,nonprofit,26,0,26,False,0,0,0,0,,1977,2003,39.0,2003.0,,0,0
https://openalex.org/A5066348272,J.P. Roozen,https://openalex.org/I913481162,Wageningen University & Research,1972,2010,,,,,,,,,,,,132,2548,education,38,1,38,False,0,0,0,0,,1972,2010,,2010.0,,0,0
https://openalex.org/A5015468934,Bože Sušac,https://openalex.org/I1334819555,Memorial Sloan Kettering Cancer Center,2014,2021,0000-0003-4330-949X,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,,,,,18,1144,healthcare,7,0,7,False,0,0,0,0,,2014,2021,,2021.0,,0,0
https://openalex.org/A5055890962,Daniel Metzger,https://openalex.org/I123534392,University of North Texas,2008,2023,,UNIVERSITY BEHAVIORAL HEALTH OF DENTON,33.231285402,-97.156446707,2.841186621024928,1961.0,,0000-0002-5555-046X,nb2007000559,,Q38318097,45,275,education,15,0,15,False,0,1,0,1,,2008,2023,47.0,2023.0,,0,0
https://openalex.org/A5046396891,P. P. Peressini,https://openalex.org/I1341412227,IBM (United States),1971,2003,,WESTCHESTER MEDICAL CENTER,41.0860907520001,-73.8049547749999,7.506926990578244,,,,,,,17,285,company,32,0,32,False,0,0,0,0,,1971,2003,,2003.0,,0,0
https://openalex.org/A5020354560,Alan H. Matsumoto,https://openalex.org/I51556381,University of Virginia,1991,2024,0000-0001-7162-1590,UNIVERSITY OF VIRGINIA MEDICAL CENTER,38.0313397960001,-78.498687078,1.94069342766774,,,,,,Q63001754,314,9151,education,33,0,33,False,0,0,1,0,,1991,2024,,2024.0,,0,0
https://openalex.org/A5060661202,Whitney E. Parker,https://openalex.org/I205783295,Cornell University,2015,2021,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,26,1091,education,6,0,6,False,0,1,0,1,,2005,2021,,2021.0,,0,0
https://openalex.org/A5060661202,Whitney E. Parker,https://openalex.org/I79576946,University of Pennsylvania,2005,2012,,MAGEE REHABILITATION HOSPITAL,39.9568141240001,-75.16527023,0.5127238287837673,,,,,,,26,1091,education,7,0,7,False,0,0,0,1,,2005,2021,,2021.0,,0,0
https://openalex.org/A5046188913,Danwei Huangfu,https://openalex.org/I39965400,Kettering University,2002,2025,0000-0002-1145-6199,HURLEY MEDICAL CENTER,43.0211754010001,-83.7049563859999,1.7166391398536445,,,0000-0002-1145-6199,,Weill Cornell Graduate School of Medical Sciences,Q47159242,98,10525,education,23,0,23,False,0,0,1,0,,2002,2025,,2025.0,,0,0
https://openalex.org/A5017794813,Larry D. Geohring,https://openalex.org/I205783295,Cornell University,1986,2020,0000-0002-7987-3538,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,79,1469,education,34,0,34,False,0,0,0,0,,1986,2020,,2020.0,,0,0
https://openalex.org/A5109102482,Naziba Islam,https://openalex.org/I205783295,Cornell University,1988,2007,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,20,1114,education,19,0,19,False,0,0,1,0,,1988,2007,,2007.0,,0,0
https://openalex.org/A5055298189,Alan P. Hudson,https://openalex.org/I185443292,Wayne State University,1998,2022,,VIBRA HOSPITAL OF SOUTHEASTERN MICHIGAN-DMC CAMPUS,42.349453146,-83.056102611,2.177234857543953,1951.0,,,nb2011010082,,Q1379894,191,7284,education,24,1,24,False,0,0,1,0,,1988,2022,37.0,2022.0,,0,0
https://openalex.org/A5055298189,Alan P. Hudson,https://openalex.org/I72816309,Drexel University,1988,1997,,MAGEE REHABILITATION HOSPITAL,39.9568141240001,-75.16527023,0.5126026831433603,1951.0,,,nb2011010082,,Q1379894,191,7284,education,9,1,9,False,0,0,1,0,,1988,2022,37.0,2022.0,,0,0
https://openalex.org/A5050971842,Kiran K. Andra,https://openalex.org/I39587148,Wichita State University,2010,2022,0000-0003-2204-0911,VIA CHRISTI HOSPITALS WICHITA INC,37.6998994530001,-97.332278145,0.9692118642717192,,,0000-0003-2204-0911,,Weill Cornell Medicine,Q61151313,15,169,education,12,0,12,False,0,0,0,0,,2010,2022,,2022.0,,0,0
https://openalex.org/A5111866807,Robert Ellsworth,https://openalex.org/I1340179700,NewYork–Presbyterian Hospital,1974,1988,,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,1959.0,,,,,Q684105,9,178,healthcare,14,0,14,False,0,0,0,0,,1974,1988,,1988.0,,1,0
https://openalex.org/A5019661834,Charles Henderson,https://openalex.org/I4210144145,New York State University College of Human Ecology,2014,2025,0000-0003-0334-6739,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602526242590402,,,0000-0003-0334-6739,,Western Michigan University,Q60061222,686,34360,education,11,0,11,False,0,0,1,0,,1945,2025,,2025.0,,0,0
https://openalex.org/A5019661834,Charles Henderson,https://openalex.org/I136199984,Harvard University,1945,2009,0000-0003-0334-6739,SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,42.3753221040001,-71.106943456,0.1122862784625716,,,0000-0003-0334-6739,,Western Michigan University,Q60061222,686,34360,education,64,0,50,True,0,1,1,0,,1945,2025,,2025.0,,0,0
https://openalex.org/A5019661834,Charles Henderson,https://openalex.org/I188538660,University of Colorado Boulder,2008,2014,0000-0003-0334-6739,BOULDER COMMUNITY HOSPITAL,40.0260605190001,-105.283258697,1.6387034302815886,,,0000-0003-0334-6739,,Western Michigan University,Q60061222,686,34360,education,6,0,6,False,0,1,1,0,,1945,2025,,2025.0,,0,0
https://openalex.org/A5019670033,Ming‐Guang Feng,https://openalex.org/I76130692,Zhejiang University,1999,2025,0000-0002-2657-0293,,,,,,,0000-0002-2657-0293,,Zhejiang University,Q87445693,304,10210,education,26,1,26,False,0,0,0,0,,1999,2025,,2025.0,,0,0
https://openalex.org/A5060743720,Samuel Dahan,https://openalex.org/I205783295,Cornell University,2012,2025,0000-0002-1079-8998,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,1984.0,,,,,Q135321652,46,161,education,13,0,13,False,0,1,0,1,,2012,2025,28.0,2025.0,,0,0
https://openalex.org/A5054681600,Ruth H. Marchwicki,https://openalex.org/I92664306,Walter Reed Army Institute of Research,1981,2018,,WALTER REED ARMY MEDICAL CENTER,38.9750271090001,-77.02963454,1.7660659914784356,,,,,,,26,1147,government,37,0,37,False,0,0,0,0,,1981,2018,,2018.0,,0,0
https://openalex.org/A5003625876,Mace Vaughan,https://openalex.org/I2802806801,Xerces Society,2009,2022,,OREGON STATE HOSPITAL  PORTLAND,45.531706672,-122.664059055,0.5375750179215187,,,,,,,28,2604,nonprofit,13,0,13,False,0,0,0,0,,2009,2022,,2022.0,,0,0
https://openalex.org/A5077397553,Georgios Ponirakis,https://openalex.org/I4210152471,Weill Cornell Medical College in Qatar,2014,2025,0000-0002-6936-1248,,,,,,,0000-0002-6936-1248,,Weill Cornell Medical College in Qatar,Q42320432,164,4756,education,11,0,11,False,0,0,0,0,,2014,2025,,2025.0,,0,0
https://openalex.org/A5005426652,Edward M. Postlethwait,https://openalex.org/I32389192,University of Alabama at Birmingham,2003,2016,,UNIVERSITY OF ALABAMA HOSPITAL,33.505603292,-86.8020353969999,1.6747599398826392,,,,,,,94,2790,education,13,0,13,False,0,0,1,0,,1980,2016,,2016.0,,0,0
https://openalex.org/A5005426652,Edward M. Postlethwait,https://openalex.org/I55302922,The University of Texas Medical Branch at Galveston,1989,2003,,SHRINERS HOSPITALS FOR CHILDREN,29.309494897,-94.7769909519999,2.2028339297682917,,,,,,,94,2790,education,14,0,14,False,0,0,1,0,,1980,2016,,2016.0,,0,0
https://openalex.org/A5005426652,Edward M. Postlethwait,https://openalex.org/I161318765,"University of California, Los Angeles",1980,1987,,LOS ANGELES AMBULATORY CARE CENTER,34.052015037,-118.238420471,0.4851399769279164,,,,,,,94,2790,education,7,0,7,False,0,0,1,0,,1980,2016,,2016.0,,0,0
https://openalex.org/A5008134383,Paula A. Pino,https://openalex.org/I45438204,The University of Texas at San Antonio,2011,2017,0000-0001-8626-926X,NIX HEALTH CARE SYSTEM,29.4256719860001,-98.48942,0.4427119885513327,,,0000-0001-8626-926X,,,Q92245147,66,2062,education,6,1,6,False,0,1,1,0,,2011,2025,,2025.0,,0,0
https://openalex.org/A5008134383,Paula A. Pino,https://openalex.org/I162148367,Pontificia Universidad Católica de Chile,2016,2025,0000-0001-8626-926X,,,,,,,0000-0001-8626-926X,,,Q92245147,66,2062,education,9,1,9,False,0,1,1,0,,2011,2025,,2025.0,,0,0
https://openalex.org/A5032870005,Ian H. de Boer,https://openalex.org/I201448701,University of Washington,2006,2025,0000-0003-1571-7592,VIRGINIA MASON MEDICAL CENTER,47.6097766840001,-122.327866797,0.5065369991246828,,,0000-0003-1571-7592,,University of Washington,Q88112320,592,39450,education,19,1,19,False,0,0,1,0,,2006,2025,,2025.0,,0,0
https://openalex.org/A5113625559,James B. Pollack,https://openalex.org/I205783295,Cornell University,1969,1975,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,1938.0,1994.0,,n88032853,Ames Research Center,Q139753,464,31997,education,6,1,6,False,0,0,0,0,56.0,1969,1975,31.0,1975.0,19.0,0,0
https://openalex.org/A5110575652,Ki-Wook Kim,https://openalex.org/I53964585,Weizmann Institute of Science,2008,2021,,,,,,,,0000-0001-9579-6408,,University of New South Wales,Q57306930,92,11210,education,13,0,13,False,0,1,1,1,,2008,2025,,2025.0,,0,0
https://openalex.org/A5110575652,Ki-Wook Kim,https://openalex.org/I39422238,University of Illinois Chicago,2019,2025,,MERCY HOSPITAL AND MEDICAL CENTER,41.8468895830001,-87.621491598,2.3911404464142096,,,0000-0001-9579-6408,,University of New South Wales,Q57306930,92,11210,education,6,0,6,False,0,1,1,1,,2008,2025,,2025.0,,0,0
https://openalex.org/A5019301005,C A Sholl,https://openalex.org/I90745801,University of New England,1970,2008,,,,,,,,,,,,86,1466,education,38,0,38,False,0,0,1,0,,1970,2008,,2008.0,,0,0
https://openalex.org/A5050603691,J.K. Drackley,https://openalex.org/I157725225,University of Illinois Urbana-Champaign,1991,2025,0000-0002-4560-5594,THE CARLE FOUNDATION HOSPITAL,40.117041763,-88.2149486599999,0.9700766454096008,,,0000-0002-4560-5594,,,Q89830030,320,16495,education,34,1,34,False,0,1,1,1,,1991,2025,,2025.0,,0,0
https://openalex.org/A5066632072,Clinton Rossiter,https://openalex.org/I205783295,Cornell University,1948,2019,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,1917.0,1970.0,,n50049724,University of Cambridge,Q3460114,144,1459,education,71,0,50,True,0,0,0,0,53.0,1948,2019,31.0,1970.0,0.0,0,0
https://openalex.org/A5090395619,Hey‐Joo Kang,https://openalex.org/I205783295,Cornell University,2003,2024,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,35,619,education,21,1,21,False,0,0,0,0,,2003,2024,,2024.0,,0,0
https://openalex.org/A5064179616,John G. McHutchison,https://openalex.org/I4210146328,Scripps Clinic,1992,2010,,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,32.8851845070001,-117.225460206,2.4635314478578985,,,,,,Q114372198,697,77574,healthcare,18,1,18,False,0,0,1,0,,1992,2021,,2021.0,,0,0
https://openalex.org/A5064179616,John G. McHutchison,https://openalex.org/I31746571,UNSW Sydney,2010,2021,,,,,,,,,,,Q114372198,697,77574,education,11,1,11,False,0,0,1,0,,1992,2021,,2021.0,,0,0
https://openalex.org/A5029736763,Raquel Izumi,https://openalex.org/I4210167289,Vifor Pharma (United States),2014,2025,0000-0002-0895-2597,SAINT PETERS UNIVERSITY HOSPITAL,40.5011940100001,-74.459610239,2.474146260230168,,,,,,Q114341073,191,7123,company,11,0,11,False,0,0,0,0,,2014,2025,,2025.0,,0,0
https://openalex.org/A5082890386,Thomas R. Wentworth,https://openalex.org/I137902535,North Carolina State University,1983,2024,0000-0002-6363-9827,WAKEMED,35.784511348,-78.587901971,4.778060562524133,,,0000-0002-6363-9827,,,Q99240324,102,3172,education,41,0,41,False,0,0,0,0,,1983,2024,,2024.0,,0,0
https://openalex.org/A5109181513,James F. Cremer,https://openalex.org/I126307644,University of Iowa,1993,2021,,MERCY HOSPITAL,41.663871483,-91.5279013639999,0.3583894355645369,,,,,,Q102128533,80,2729,education,28,0,28,False,0,0,1,0,,1993,2021,,2021.0,,0,0
https://openalex.org/A5038113079,K. Panageas,https://openalex.org/I1334819555,Memorial Sloan Kettering Cancer Center,2003,2021,,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,,,,,46,2514,healthcare,18,1,18,False,0,0,0,0,,2003,2021,,2021.0,,0,0
https://openalex.org/A5103004619,Murray A. Straus,https://openalex.org/I179093154,University of New Hampshire at Manchester,1973,2018,0000-0003-4200-589X,CATHOLIC MEDICAL CENTER,42.991565177,-71.4743109029999,0.6629884470272769,1926.0,2016.0,,n79132448,,Q20131287,385,49243,education,45,0,45,False,0,0,1,0,90.0,1973,2018,47.0,2016.0,0.0,0,0
https://openalex.org/A5044561340,K. Greisen,https://openalex.org/I205783295,Cornell University,1941,1977,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,73,5731,education,36,0,36,False,0,0,0,0,,1941,1977,,1977.0,,0,0
https://openalex.org/A5014759982,Scott L. Parker,https://openalex.org/I129604602,University of Sydney,2006,2012,0000-0003-3798-2004,,,,,,,,,Vanderbilt University,Q91320297,29,466,education,6,0,6,False,0,1,0,1,,2006,2022,,2022.0,,0,0
https://openalex.org/A5014759982,Scott L. Parker,https://openalex.org/I208081647,Coastal Carolina University,2010,2022,0000-0003-3798-2004,CONWAY MEDICAL CENTER,33.785521837,-79.001827808,7.039427426013421,,,,,Vanderbilt University,Q91320297,29,466,education,12,0,12,False,0,1,0,1,,2006,2022,,2022.0,,0,0
https://openalex.org/A5085476501,P.H. Damgaard,https://openalex.org/I124055696,University of Copenhagen,1987,2023,0000-0003-3712-769X,,,,,,,0000-0003-3712-769X,,University of Copenhagen Niels Bohr Institute,Q63433417,199,6456,education,36,1,36,False,0,0,1,0,,1987,2023,,2023.0,,0,0
https://openalex.org/A5022148774,Christopher Foglia,https://openalex.org/I205783295,Cornell University,2004,2024,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,17,288,education,20,0,20,False,0,1,0,1,,2004,2024,,2024.0,,0,0
https://openalex.org/A5113598373,S. Pontremoli,https://openalex.org/I83816512,University of Genoa,1952,2016,,,,,,,,,,,,385,10082,education,64,0,50,True,0,0,1,0,,1952,2016,,2016.0,,0,0
https://openalex.org/A5007837022,Pauline Harper,https://openalex.org/I28166907,Karolinska Institutet,1988,2025,0000-0001-7336-2801,,,,,,,0000-0002-0923-794X,,,Q91900134,141,4892,education,37,0,37,False,0,0,1,0,,1988,2025,,2025.0,,0,0
https://openalex.org/A5111375318,Josef M. Broder,https://openalex.org/I165733156,University of Georgia,1980,2017,,ATHENS REGIONAL MED CENTER,33.961292466,-83.397945072,1.8456494249278688,,,,,,Q130006130,69,1393,education,37,0,37,False,0,0,1,0,,1980,2017,,2017.0,,0,0
https://openalex.org/A5072470570,C. Nick Pace,https://openalex.org/I91045830,Texas A&M University,1970,2015,0000-0002-9998-7129,ST. JOSEPH REGIONAL HEALTH CENTER,30.6561370050001,-96.345972906,3.320591642404376,,,0000-0002-9998-7129,,,Q58448722,270,25410,education,45,1,45,False,0,0,1,0,,1970,2015,,2015.0,,0,0
https://openalex.org/A5036012325,Junru Wu,https://openalex.org/I111236770,University of Vermont,1988,2022,0000-0002-2256-0637,THE UNIVERSITY OF VERMONT MEDICAL CENTER,44.4797397230001,-73.194120576,1.4873731739513043,,,0000-0002-2256-0637,,East China Normal University,Q59783809,253,8006,education,34,0,34,False,0,0,1,0,,1988,2022,,2022.0,,0,0
https://openalex.org/A5009249852,S. Ahmed,https://openalex.org/I205783295,Cornell University,2010,2017,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,1967.0,,0000-0002-1013-3339,,,Q112343879,25,443,education,7,0,7,False,0,0,0,0,,2010,2017,43.0,2017.0,,0,0
https://openalex.org/A5013972640,Emily R. A. Cramer,https://openalex.org/I205783295,Cornell University,2006,2020,0000-0002-1443-9255,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,0000-0002-1443-9255,,,Q89159713,48,875,education,14,1,14,False,0,0,1,0,,2006,2020,,2020.0,,0,0
https://openalex.org/A5007883302,Barbara A. Centeno,https://openalex.org/I3019308854,Moffitt Cancer Center,2002,2025,,TAMPA GENERAL HOSPITAL,27.9379627000001,-82.459155316,1.0650485083356591,,,,,,,303,8238,healthcare,23,0,23,False,0,0,1,0,,1993,2025,,2025.0,,0,0
https://openalex.org/A5007883302,Barbara A. Centeno,https://openalex.org/I4210087915,Massachusetts General Hospital,1993,2002,,SHRINERS' HOSPITAL FOR CHILDREN,42.3630925480001,-71.066301879,0.7463639796080036,,,,,,,303,8238,healthcare,9,0,9,False,0,0,1,0,,1993,2025,,2025.0,,0,0
https://openalex.org/A5007779528,Karim Fizazi,https://openalex.org/I277688954,Université Paris-Saclay,2008,2025,0000-0002-6068-9474,,,,,1966.0,,,n2005184992,Institut Gustave Roussy,Q73569107,1533,81346,education,17,1,17,False,0,1,1,1,,2002,2025,36.0,2025.0,,0,0
https://openalex.org/A5007779528,Karim Fizazi,https://openalex.org/I1343551460,The University of Texas MD Anderson Cancer Center,2002,2012,0000-0002-6068-9474,ST. JOSEPH MEDICAL CENTER,29.7481161270001,-95.366148139,1.7088830518941125,1966.0,,,n2005184992,Institut Gustave Roussy,Q73569107,1533,81346,healthcare,10,1,10,False,0,1,1,1,,2002,2025,36.0,2025.0,,0,0
https://openalex.org/A5100317652,Xueying Liu,https://openalex.org/I154099455,Shandong University,2003,2014,0000-0002-6458-2543,,,,,,,0000-0003-2497-7943,,,Q88841823,136,2651,education,11,1,11,False,0,0,1,0,,2003,2023,,2023.0,,0,0
https://openalex.org/A5100317652,Xueying Liu,https://openalex.org/I191208505,Xiamen University,2016,2023,0000-0002-6458-2543,,,,,,,0000-0003-2497-7943,,,Q88841823,136,2651,education,7,1,7,False,0,0,1,0,,2003,2023,,2023.0,,0,0
https://openalex.org/A5072214709,Clemencia M. Rojas,https://openalex.org/I78715868,University of Arkansas at Fayetteville,2017,2025,0000-0001-9798-2060,REGENCY HOSPITAL OF NORTHWEST ARKANSAS,36.077767684,-94.158409241,1.755122776999565,,,0000-0001-9798-2060,,University of Nebraska–Lincoln,Q89019095,33,2068,education,8,1,8,False,0,0,0,0,,2017,2025,,2025.0,,0,0
https://openalex.org/A5062901246,Mar Cortes,https://openalex.org/I205783295,Cornell University,2013,2021,0000-0003-2828-8504,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,69,2196,education,8,1,8,False,0,1,0,0,,2013,2024,,2024.0,,0,0
https://openalex.org/A5062901246,Mar Cortes,https://openalex.org/I98704320,Icahn School of Medicine at Mount Sinai,2018,2024,0000-0003-2828-8504,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,40.7105167880001,-74.0052978259999,0.4212931995566836,,,,,,,69,2196,education,6,1,6,False,0,1,0,0,,2013,2024,,2024.0,,0,0
https://openalex.org/A5073278616,Hyein Shin,https://openalex.org/I157485424,Korea Advanced Institute of Science and Technology,1996,2024,0000-0003-0382-4032,,,,,,,,,,,27,407,education,28,0,28,False,0,0,1,0,,1996,2024,,2024.0,,0,0
https://openalex.org/A5112089685,Bruce A. Barnes,https://openalex.org/I181233156,University of Oregon,1968,2007,,SACRED HEART UNIVERSITY DISTRICT,44.046021291,-123.081707753,0.7840693565634196,,,,n82054134,,Q102123709,70,670,education,39,0,39,False,0,0,0,0,,1968,2007,,2007.0,,0,0
https://openalex.org/A5109923227,Laura E. Petes,https://openalex.org/I131249849,Oregon State University,2003,2016,,GOOD SAMARITAN REGIONAL MEDICAL CENTER,44.603222659,-123.252623623,4.3621955917276685,,,0000-0001-5314-2262,,National Oceanic and Atmospheric Administration,Q58150216,25,2104,education,13,1,13,False,0,0,0,0,,2003,2016,,2016.0,,0,0
https://openalex.org/A5072455889,P. W. Zimmerman,https://openalex.org/I205783295,Cornell University,1940,1957,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,1964.0,,0000-0003-0718-4458,no2010204028,Inria Nancy - Grand-Est research centre,Q4505720,49,639,education,17,0,17,False,0,0,0,0,,1940,1957,,1957.0,,1,0
https://openalex.org/A5006283253,Aimee N. Moore,https://openalex.org/I76835614,University of Missouri,1964,1984,,UNIVERSITY OF MISSOURI HEALTH CARE,38.9383836580001,-92.328178114,1.566980228329968,1918.0,2009.0,,,,Q104813023,25,143,education,20,0,20,False,0,0,0,0,91.0,1964,1984,46.0,1984.0,25.0,0,0
https://openalex.org/A5113803913,J. D. Reppy,https://openalex.org/I205783295,Cornell University,1964,2022,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,,136,6004,education,58,1,50,True,0,0,1,0,,1964,2022,,2022.0,,0,0
https://openalex.org/A5111970396,Ningxiong Xu,https://openalex.org/I205783295,Cornell University,2004,2018,,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,4.602820788088144,,,,,,Q102269906,42,1162,education,14,1,14,False,0,0,0,0,,2004,2018,,2018.0,,0,0
https://openalex.org/A5111405472,Arthur W. Fleming,https://openalex.org/I52710748,Charles R. Drew University of Medicine and Science,1986,2004,,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",33.9226370650001,-118.243801279,0.4584798525477853,1876.0,1930.0,,,,Q26267,69,1604,education,18,1,18,False,0,0,1,0,54.0,1986,2004,,1930.0,0.0,1,0
https://openalex.org/A5085983731,Timothy J. Kowalski,https://openalex.org/I102322142,"Rutgers, The State University of New Jersey",1994,2015,,CHILDREN'S SPECIALIZED HOSPITAL,40.494825098,-74.451690392,0.9569060123417374,,,,,,,64,2596,education,21,1,21,False,0,0,1,0,,1994,2015,,2015.0,,0,0
https://openalex.org/A5109366874,P.N.R. Usherwood,https://openalex.org/I142263535,University of Nottingham,1974,2009,,,,,,,,,,,,253,10172,education,35,0,35,False,0,0,1,0,,1974,2009,,2009.0,,0,0
https://openalex.org/A5101865890,Amit Roy,https://openalex.org/I166722992,University of Massachusetts Chan Medical School,1992,2012,0000-0002-6500-5588,UMASS MEMORIAL MEDICAL CENTER - MEMORIAL CAMPUS,42.2729,-71.7923,1.410903111663104,,,0000-0003-3237-3525,,University of Kentucky,Q59683675,145,2875,education,20,1,20,False,0,0,0,0,,1992,2012,,2012.0,,0,0
https://openalex.org/A5029805261,Iain D. Boyd,https://openalex.org/I27837315,University of Michigan–Ann Arbor,1998,2021,0000-0002-3725-9206,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,42.283191747,-83.728707796,1.181076648372232,,,0000-0002-3725-9206,no2016138516,University of Colorado Boulder,Q96071898,926,14709,education,23,1,23,False,0,1,1,0,,1998,2025,,2025.0,,0,0
